Type,銷售文件類型,Save,Message,項目,排程明細號碼,ETD Date,專案代碼,上線日,訂單,物料,物料說明,規格,User Status,項目數量,收貨數量,系統料齊日,基本開始日期,基本完成日期,工單備註,備註(生管),DIP完工日,TEST上線日,料齊日(生管),責任單位(人工),逾期代碼,逾期說明,列印日期,已發料,Fin.iss,GMPS,料齊日(物管),未上線原因(生管),SRR申請單號,VVIP,VVIP2,綠色通道,儲存地點,MRP 控制員,MRP 控制員名稱,客戶名稱(人工),頂階成品品號(人工),Request Qty,訂單單號(人工),訂單單號項次(人工),OTD(PC),Rev,未上線原因,CRTD,REL,PDLV,DLV,確認指示碼,建立日期,前日料齊,Critical,缺料1,缺料2,缺料3,缺料4,缺料5,缺料6,缺料7,缺料8,缺料9,缺料10,MC Code,MC名稱,期望料齊日,最晚料齊日,實際開工日,實際完工日,備註(物管),頂階工單,工廠,SD 文件種類,SO 號碼,銷售訂單項目,客戶,名稱 1,預訂號碼,MRP 群組,產品階層,拔工單 Check(生管),OP確認OK(生管),原開工日期(生管),死棋料(生管),拔工單Remark(生管),收貨作業處理時間,Promise Date,齊套日期,瓶頸料,瓶頸料齊日,瓶頸料缺料,瓶頸料工單,Icon,Priority,訂單創建日期,是否可以委外加工,不可發包原因,PCB第一次生產,製件數,重點pullin,Series Alert,BU,VP
MO,91N1,Save,,0,0,2025-08-07 00:00:00,2507.91-72307-Q12S,2025-08-14 00:00:00,91N125070495,91-72307-Q13S,t2nanoX-EL-x6413E-8G-32G,(G),ZREL,6,0,2025-07-28 00:00:00,2025-08-14 00:00:00,2025-08-20 00:00:00,"9V-72307-4000減量,59-72307-Q110+85-72307-Q12S+91",,,,2025-08-12 00:00:00,,9.其它,"品號進階,重新確認",,,,,,,,false,,false,AY91,P02,COM-陳佳菱,上海凌华智能科技有限公司,91-72307-Q12S,3,2210015201,10,,,,,X,,,,2025-07-24 00:00:00,,,,,,,,,,,,,M02,黃佳雯,,,,,,91N125070495,1100,C,,0,AD2300,上海凌华智能科技有限公司,4848916,Z022,0026.0070.COM301,false,false,,,,1,,2025-07-28 00:00:00,,,,,,,2025-05-23 00:00:00,,,,0,,,COM,
MO,59E1,Save,,0,0,2025-08-13 00:00:00,2507.91-72307-T00E,2025-08-26 00:00:00,59E125080114,59-72307-T00E,t1nanoX-EL-x6425RE-8G-TPM,(EA),ZREL,6,0,,2025-08-26 00:00:00,2025-08-29 00:00:00,"收單:20250610,Clare#8758",,,,2025-08-21 00:00:00,,,,,,,,,,,false,,false,AY59,P14,COM -EA1,上海凌华智能科技有限公司,91-72307-T00E,0,2210015432,30,2025-07-17 00:00:00,A1,,,X,,,,2025-06-16 00:00:00,,,,,,,,,,,,,M02,黃佳雯,,,,,,91E125080114,1100,C,,0,AD2300,上海凌华智能科技有限公司,4794735,Z040,0026.0070.COM301,false,false,,,,1,,2025-08-21 00:00:00,,,,,,,2025-06-11 00:00:00,,,,0,,,COM,
MO,91E1,Save,,0,0,2025-08-28 00:00:00,2507.91-72307-T00E,2025-09-01 00:00:00,91E125080114,91-72307-T00E,t1nanoX-EL-x6425RE-8G-TPM,(EA),ZREL,6,0,2025-08-21 00:00:00,2025-09-01 00:00:00,2025-09-02 00:00:00,"收單:20250610,Clare#8758",,,,2025-08-29 00:00:00,,,,,,,,,,,false,,false,AY91,P14,COM -EA1,上海凌华智能科技有限公司,91-72307-T00E,0,2210015432,30,2025-07-17 00:00:00,,,,X,,,,2025-06-16 00:00:00,,,,,,,,,,,,,M02,黃佳雯,,,,,,91E125080114,1100,C,,0,AD2300,上海凌华智能科技有限公司,4794158,Z040,0026.0070.COM301,false,false,,,,1,,2025-08-21 00:00:00,,,,,,,2025-06-11 00:00:00,,,,0,,,COM,
MO,59N1,Save,,0,0,2025-08-12 00:00:00,2507.91-72501-0220Z,2025-08-18 00:00:00,59N125090228,59-72501-0220Y,LEC-iMX64-C5-2G-4G-ER,(G)Rev:A4,ZREL,6,0,2025-08-11 00:00:00,2025-08-18 00:00:00,2025-08-22 00:00:00,"DEV-0054745,收單:20250701","8/20接測,特採不能併單,7/21MC-OK8/15",2025-08-19 00:00:00,2025-08-20 00:00:00,2025-08-15 00:00:00,,,,,,,,,,,false,H,false,AY59,P01,PC-許素賢,ADLINK Technology GmbH,91-72501-0220Z,0,2210015685,10,2025-07-23 00:00:00,A4,,,X,,,,2025-07-09 00:00:00,,Y,,,,,,,,,,,M05,蔡蕙心,,,,,7/16:7/9 NEW,91N125090228,1100,C,,0,AD7102,ADLINK Technology GmbH,4828102,Z040,0026.0072.COM601,false,false,2025-09-01 00:00:00,,,1,,2025-08-12 00:00:00,,,,,,,2025-07-01 00:00:00,,,,742,,,COM,
MO,59N1,Save,,0,0,2025-08-12 00:00:00,2507.91-72501-0220Z,2025-08-18 00:00:00,59N125090230,59-72501-0220Y,LEC-iMX64-C5-2G-4G-ER,(G)Rev:A4,ZREL,6,0,2025-08-11 00:00:00,2025-08-18 00:00:00,2025-08-22 00:00:00,"DEV-0054747,收單:20250701","8/20接測,特採不能併單,7/21MC-OK8/15",2025-08-19 00:00:00,2025-08-20 00:00:00,2025-08-15 00:00:00,,,,,,,,,,,false,H,false,RY05,P02,COM-陳佳菱,ADLINK Technology GmbH,91-72501-0220Z,0,2210015685,10,2025-07-23 00:00:00,A4,,,X,,,,2025-07-09 00:00:00,,Y,,,,,,,,,,,M05,蔡蕙心,,,,,7/16:7/9 NEW,91N125090230,1100,C,,0,AD7102,ADLINK Technology GmbH,4828185,Z040,0026.0072.COM601,false,false,2025-09-01 00:00:00,,,1,,2025-08-12 00:00:00,,,,,,,2025-07-01 00:00:00,,,,741,,,COM,
MO,91N1,Save,,0,0,2025-08-19 00:00:00,2507.91-72501-0220Z,2025-08-25 00:00:00,91N125090228,91-72501-0220Z,LEC-iMX64-C5-2G-4G-ER,(G)Rev:A4,ZREL,6,0,2025-08-12 00:00:00,2025-08-25 00:00:00,2025-08-25 00:00:00,"DEV-0054745,收單:20250701",特採不能併單,,,2025-08-20 00:00:00,,,,,,,,,,,false,H,false,AY91,P01,PC-許素賢,ADLINK Technology GmbH,91-72501-0220Z,0,2210015685,10,2025-07-23 00:00:00,,,,X,,,,2025-07-09 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91N125090228,1100,C,,0,AD7102,ADLINK Technology GmbH,4828101,Z040,0026.0072.COM601,false,false,2025-09-08 00:00:00,,,1,,2025-08-12 00:00:00,,,,,,,2025-07-01 00:00:00,,,,0,,,COM,
MO,91N1,Save,,0,0,2025-08-19 00:00:00,2507.91-72501-0220Z,2025-08-25 00:00:00,91N125090230,91-72501-0220Z,LEC-iMX64-C5-2G-4G-ER,(G)Rev:A4,ZREL,6,0,2025-08-12 00:00:00,2025-08-25 00:00:00,2025-08-25 00:00:00,"DEV-0054747,收單:20250701",特採不能併單,,,2025-08-20 00:00:00,,,,,,,,,,,false,H,false,AY91,P01,PC-許素賢,ADLINK Technology GmbH,91-72501-0220Z,0,2210015685,10,2025-07-23 00:00:00,,,,X,,,,2025-07-09 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91N125090230,1100,C,,0,AD7102,ADLINK Technology GmbH,4828184,Z040,0026.0072.COM601,false,false,2025-09-08 00:00:00,,,1,,2025-08-12 00:00:00,,,,,,,2025-07-01 00:00:00,,,,0,,,COM,
MO,59N1,Save,,0,0,2025-07-29 00:00:00,2507.91-72512-3010,2025-08-11 00:00:00,59N125060485,59-72512-3010,LEC-iMX8MP-Q-4G-32G-ER,(G)REV:A2,ZREL,70,0,2025-07-28 00:00:00,2025-08-11 00:00:00,2025-08-18 00:00:00,"收單:20250528,59+91,[挪9V-72512-0000(202508*98)]",72-04032-19Z0替代料驗證中(72-04032-59Z0),2025-08-12 00:00:00,2025-08-12 00:00:00,2025-07-28 00:00:00,,,,,,,,,,,false,,false,AY59,P01,PC-許素賢,ADLINK Technology GmbH,91-72512-3010,0,2210015247,10,2025-07-30 00:00:00,A2,,,X,,,,2025-06-02 00:00:00,,Y,,,,,,,,,,,M05,蔡蕙心,,,,,7/16:72-04032-19Z0(20251003)EOL拔MO，其餘8/8料齊,91N125060485,1100,C,,0,AD7102,ADLINK Technology GmbH,4776127,Z040,0026.0072.COM601,false,false,,,,1,,2025-07-31 00:00:00,,,,,,,2025-05-28 00:00:00,,,,665,,,COM,
MO,91N1,Save,,0,0,2025-08-07 00:00:00,2507.91-72512-3010,2025-08-19 00:00:00,91N125060485,91-72512-3010,LEC-iMX8MP-Q-4G-32G-ER,(G)REV:A2,ZREL,70,0,2025-07-31 00:00:00,2025-08-19 00:00:00,2025-08-22 00:00:00,"收單:20250528,59+91",,,,2025-08-18 00:00:00,,,,,,,,,,,false,,false,AY91,P01,PC-許素賢,ADLINK Technology GmbH,91-72512-3010,0,2210015247,10,2025-07-30 00:00:00,,,,X,,,,2025-06-02 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91N125060485,1100,C,,0,AD7102,ADLINK Technology GmbH,4775601,Z040,0026.0072.COM601,false,false,,,,1,,2025-07-31 00:00:00,,,,,,,2025-05-28 00:00:00,,,,0,,,COM,
MO,59N1,Save,,0,0,2025-07-29 00:00:00,2507.91-72518-0010,2025-07-29 00:00:00,59N125080211,59-72518-0010,LEC-RB5N-8G-128G-BW-R,(G)REV:A1,ZREL,16,0,2025-07-28 00:00:00,2025-07-29 00:00:00,2025-08-05 00:00:00,"[2連板]收單:20250619,[挪9V-72518-000E(202509*15)]","8/1接測,6/30申請ASAP PPV>7/18MC-OK 8/8",2025-07-31 00:00:00,2025-08-01 00:00:00,2025-07-24 00:00:00,,,,2025-07-23 00:00:00,Y,,X,,,,false,,false,AY59,P01,PC-許素賢,AATI,91-72518-0010,1,8130000406,40,2025-07-18 00:00:00,A1,6/23 NEW,,X,,,,2025-06-23 00:00:00,,Y,,,,,,,,,,,M05,蔡蕙心,,,2025-07-25 00:00:00,,7/16:71-51650-00Z0(20251222)C03Pull in，其餘8/18料齊，曾提報ppv,91N125080211,1100,,,0,,,4803758,Z040,0026.0072.COM601,false,false,2025-08-18 00:00:00,,,1,,2025-07-28 00:00:00,,,,,,,,,,,1032,,,COM,
MO,91N1,Save,,0,0,2025-08-04 00:00:00,2507.91-72518-0010,2025-08-05 00:00:00,91N125080211,91-72518-0010,LEC-RB5N-8G-128G-BW-R,(G)REV:A1,ZREL,15,0,2025-07-28 00:00:00,2025-08-05 00:00:00,2025-08-06 00:00:00,收單:20250619,"6/30申請ASAP PPV,移除GR",,,2025-08-05 00:00:00,,,,2025-07-24 00:00:00,,,,,,,false,,false,AY91,P01,PC-許素賢,AATI,91-72518-0010,0,8130000406,40,2025-07-18 00:00:00,,,,X,,,,2025-06-23 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91N125080211,1100,,,0,,,4803180,Z040,0026.0072.COM601,false,false,2025-08-21 00:00:00,,,0,,2025-07-28 00:00:00,,,,,,,,,,,0,,,COM,
MO,59E1,Save,,0,0,2025-08-09 00:00:00,2507.91-72519-X20E-1,2025-08-08 00:00:00,59E125070177,59-72519-X20E,LEC-ASL-x7211RE-4G-0G-ER/Sigmatek,(EA)(RCI)REV:A2,ZREL,104,0,,2025-08-08 00:00:00,2025-08-13 00:00:00,"[預估>訂單]收單:20250526,55+59+91",,,,2025-08-08 00:00:00,,,,,,,,,,,false,,false,AY59,P08,COM -EA2,ATG-DEG,91-72519-X20E,0,2210015218,10,2025-07-21 00:00:00,A2,,,X,,,,2025-05-26 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91E125070177,1100,C,,0,AD7102,ADLINK Technology GmbH,4771552,Z040,0026.0072.COM601,false,false,,,,1,,2025-08-07 00:00:00,,,,,,,2025-05-27 00:00:00,,,,0,,@1V@,COM,
MO,91E1,Save,,0,0,2025-08-16 00:00:00,2507.91-72519-X20E-1,2025-08-13 00:00:00,91E125070177,91-72519-X20E,LEC-ASL-x7211RE-4G-0G-ER/Sigmatek,(EA)REV:A2,ZREL,104,0,2025-07-28 00:00:00,2025-08-13 00:00:00,2025-08-14 00:00:00,"[預估>訂單]收單:20250526,55+59+91",移除收貨天數,,,2025-08-13 00:00:00,,,,,,,,,,,false,,false,AY91,P08,COM -EA2,ATG-DEG,91-72519-X20E,0,2210015218,10,2025-07-21 00:00:00,,,,X,,,,2025-05-26 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91E125070177,1100,C,,0,AD7102,ADLINK Technology GmbH,4771551,Z040,0026.0072.COM601,false,false,,,,0,,2025-08-07 00:00:00,,,,,,,2025-05-27 00:00:00,,,,0,,,COM,
MO,59N1,Save,,0,0,,2507.91-72519-Y010,2025-07-18 00:00:00,59N125070273,59-72519-Y020,LEC-ASL-x7433RE-8G-64G-ER,(G)REV:A2,ZREL,40,39,2025-07-29 00:00:00,2025-07-18 00:00:00,2025-07-25 00:00:00,"[2連板]收單:20250531,59+91",與55N125080092對調開工,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-17 00:00:00,,,,2025-07-11 00:00:00,Y,,X,,,,false,H,false,AY59,P01,PC-許素賢,Figure AI,91-72519-Y010,0,1100028790,10,2025-07-28 00:00:00,A2,,,X,X,,,2025-06-02 00:00:00,,,71-81604-00Z0(20250729)C03,,,,,,,,,,M05,蔡蕙心,,,2025-07-16 00:00:00,,7/1:申請PPV ASAP,91N125070273,1100,C,,0,4006,Figure AI,4776155,Z040,0026.0072.COM601,false,false,2025-08-01 00:00:00,,,1,,2025-07-29 00:00:00,,,,,,,2025-05-31 00:00:00,,,,1,,,COM,
MO,91N1,Save,,0,0,,2507.91-72519-Y010,2025-07-25 00:00:00,91N125070373,91-72519-Y010,LEC-ASL-x7433RE-8G-64G-ER,(G)REV:A2,ZREL,40,33,,2025-07-25 00:00:00,2025-07-28 00:00:00,"收單:20250531,59+91",,,,2025-07-23 00:00:00,,,,2025-07-18 00:00:00,Y,X,X,,,,false,H,false,AY91,P01,PC-許素賢,Figure AI,91-72519-Y010,0,1100028790,10,2025-07-28 00:00:00,,,,X,X,,,2025-06-23 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,2025-07-23 00:00:00,,,91N125070273,1100,C,,0,4006,Figure AI,4807445,Z040,0026.0072.COM601,false,false,,,,0,,2025-07-29 00:00:00,,,,,,,2025-05-31 00:00:00,,,,0,,,COM,
MO,91E1,Save,,0,0,2025-08-04 00:00:00,2507.91-73102-2070,2025-07-29 00:00:00,91E125070206,91-73102-2070,COM-HPC-ALT-Q32-17-BCM-4x10G,(G)(VA)Rev:,ZREL,4,0,,2025-07-29 00:00:00,2025-07-29 00:00:00,"DEV-0054575,收單:20250604,55+85+91",,,,2025-07-28 00:00:00,,,,2025-07-22 00:00:00,Y,,X,,,,false,,false,AY91,P14,COM -EA1,ADLINK Technology Korea Ltd.,91-73102-2070,0,2210015335,10,2025-07-16 00:00:00,,,,X,,,,2025-06-05 00:00:00,,,,,,,,,,,,,M02,黃佳雯,,,2025-07-25 00:00:00,,,91E125070206,1100,C,,0,AD5100,ADLINK Technology Korea Ltd.,4783633,Z040,0026.0071.COM501,false,false,,,,1,,2025-07-22 00:00:00,,,,,,,2025-06-04 00:00:00,,,,0,,,COM,
MO,59E1,Save,,0,0,2025-07-29 00:00:00,2507.91-73600-200E,2025-08-07 00:00:00,59E125070185,59-73600-202E,COM-HPC-mMTL-155H-32G,(EA)Rev.,ZREL,10,0,,2025-08-07 00:00:00,2025-08-13 00:00:00,"收單:20250529,[FSRR-0004732]Clare#8758,55+59+91",,,,2025-08-06 00:00:00,,,,,,,,,,SRR,false,,false,RY05,P14,COM -EA1,FSRR-0004732,91-73600-200E,0,SRR-COM,0,2025-07-29 00:00:00,A1,,,X,,,,2025-06-02 00:00:00,,,,,,,,,,,,,M02,黃佳雯,,,,,,91E125070185,1100,,,0,,,4779800,Z040,0026.0071.COM506,false,false,,,,1,,2025-08-20 00:00:00,,,,,,,,,,,0,,,,
MO,91E1,Save,,0,0,2025-08-06 00:00:00,2507.91-73600-200E,2025-08-14 00:00:00,91E125070185,91-73600-200E,COM-HPC-mMTL-155H-32G,(EA)Rev.,ZREL,1,0,2025-07-30 00:00:00,2025-08-14 00:00:00,2025-08-18 00:00:00,"收單:20250529,[FSRR-0004732]Clare#8758,55+59+91",,,,2025-08-13 00:00:00,,,,,,,,,,SRR,false,,false,AY91,P14,COM -EA1,FSRR-0004732,91-73600-200E,0,SRR-COM,0,2025-07-29 00:00:00,,,,X,,,,2025-06-02 00:00:00,,,,,,,,,,,,,M02,黃佳雯,,,,,,91E125070185,1100,,,0,,,4775573,Z040,0026.0071.COM506,false,false,,,,1,,2025-08-20 00:00:00,,,,,,,,,,,0,,,,
MO,91E1,Save,,0,0,2025-08-06 00:00:00,2507.91-73600-200E,2025-08-14 00:00:00,91E125080214,91-73600-200E,COM-HPC-mMTL-155H-32G,(EA)Rev.,ZREL,9,0,2025-07-30 00:00:00,2025-08-14 00:00:00,2025-08-18 00:00:00,"收單:20250529,[FSRR-0004732]Clare#8758,55+59+91",,,,2025-08-13 00:00:00,,,,,,,,,,,false,,false,RY05,P14,COM -EA1,FSRR-0004732,91-73600-200E,0,SRR-COM,0,2025-07-29 00:00:00,,,,X,,,,2025-07-11 00:00:00,,,,,,,,,,,,,M02,黃佳雯,,,,,,91E125070185,1100,,,0,,,4829738,Z040,0026.0071.COM506,false,false,,,,1,,2025-08-20 00:00:00,,,,,,,,,,,0,,,,
MO,59E1,Save,,0,0,2025-07-29 00:00:00,2507.91-73600-600E,2025-08-07 00:00:00,59E125070317,59-73600-601E,COM-HPC-mMTL-125H-16G,(EA)Rev.,ZREL,10,0,,2025-08-07 00:00:00,2025-08-13 00:00:00,"收單:20250529,[FSRR-0004733]Clare#8758,55+59+91",,,,2025-08-06 00:00:00,,,,,,,,,,SRR,false,,false,RY05,P14,COM -EA1,FSRR-0004733,91-73600-600E,0,SRR-COM,0,,A1,,,X,,,,2025-07-07 00:00:00,,,,,,,,,,,,,M02,黃佳雯,,,,,,59E125070317,1100,,,0,,,4824839,Z040,0026.0071.COM506,false,false,,,,1,,2025-08-20 00:00:00,,,,,,,,,,,0,,,,
MO,91E1,Save,,0,0,2025-08-06 00:00:00,2507.91-73600-600E,2025-08-14 00:00:00,91E125070183,91-73600-600E,COM-HPC-mMTL-125H-16G,(EA)Rev.,ZREL,1,0,2025-07-30 00:00:00,2025-08-14 00:00:00,2025-08-18 00:00:00,"收單:20250529,[FSRR-0004733]Clare#8758,55+59+91",,,,2025-08-13 00:00:00,,,,,,,,,,SRR,false,,false,AY91,P14,COM -EA1,FSRR-0004733,91-73600-600E,0,SRR-COM,0,2025-07-29 00:00:00,,,,X,,,,2025-06-02 00:00:00,,,,,,,,,,,,,M02,黃佳雯,,,,,,91E125070183,1100,,,0,,,4775577,Z040,0026.0071.COM506,false,false,,,,1,,2025-08-14 00:00:00,,,,,,,,,,,0,,,,
MO,91E1,Save,,0,0,2025-08-06 00:00:00,2507.91-73600-600E,2025-08-14 00:00:00,91E125080234,91-73600-600E,COM-HPC-mMTL-125H-16G,(EA)Rev.,ZREL,9,0,2025-07-30 00:00:00,2025-08-14 00:00:00,2025-08-18 00:00:00,"收單:20250529,[FSRR-0004733]Clare#8758,55+59+91",,,,2025-08-13 00:00:00,,,,,,,,,,,false,,false,RY05,P14,COM -EA1,FSRR-0004733,91-73600-600E,0,SRR-COM,0,2025-07-29 00:00:00,,,,X,,,,2025-07-21 00:00:00,,,,,,,,,,,,,M02,黃佳雯,,,,,,91E125070183,1100,,,0,,,4845312,Z040,0026.0071.COM506,false,false,,,,1,,2025-08-14 00:00:00,,,,,,,,,,,0,,,,
MO,59N1,Save,,0,0,2025-08-26 00:00:00,2507.91-77107-0020,2025-08-27 00:00:00,59N125070405,59-77107-0020,Express-BASE6 R3.1,(G)REV:A2,ZREL,12,0,2025-08-25 00:00:00,2025-08-27 00:00:00,2025-09-02 00:00:00,59-77107-0020+91,,2025-08-28 00:00:00,2025-08-29 00:00:00,2025-08-26 00:00:00,,,,,,,,,,,false,,false,AY59,P02,COM-陳佳菱,SS,91-77107-0020,0,,0,2025-07-17 00:00:00,A2,,,X,,,,2025-06-30 00:00:00,,Y,,,,,,,,,,,M12,蕭嘉欣,,,,,OK,91N125070405,1100,,,0,,,4817323,Z040,0026.0070.COM401,false,false,,,,1,,2025-08-25 00:00:00,,,,,,,,,,,1490,,,COM,
MO,91N1,Save,,0,0,2025-08-19 00:00:00,2507.91-77107-0020,2025-09-03 00:00:00,91N125070405,91-77107-0020,Express-BASE6 R3.1,(G)REV:A2,ZREL,6,0,2025-08-11 00:00:00,2025-09-03 00:00:00,2025-09-26 00:00:00,59-77107-0020+91,,,,2025-09-02 00:00:00,,,,,,,,,,,false,,false,AY91,P02,COM-陳佳菱,SS,91-77107-0020,1,,0,2025-07-17 00:00:00,,,,X,,,,2025-06-30 00:00:00,,,,,,,,,,,,,M12,蕭嘉欣,,,,,,91N125070405,1100,,,0,,,4813591,Z040,0026.0070.COM401,false,false,,,,1,,2025-08-25 00:00:00,,,,,,,,,,,0,,,COM,
MO,59N1,Save,,0,0,,2507.91-77805-0030,2025-07-23 00:00:00,59N125070232,59-77805-0040,UNP MiniBase-10R,(G)Rev:B1,ZREL,6,0,2025-07-23 00:00:00,2025-07-23 00:00:00,2025-07-29 00:00:00,59-77805-0040+91,7/25接測,2025-07-24 00:00:00,2025-07-25 00:00:00,2025-07-22 00:00:00,,,,2025-07-09 00:00:00,Y,,X,,,,false,,false,AY59,P02,COM-陳佳菱,ADLINK Technology GmbH,91-77805-0030,0,2210015155,10,2025-07-16 00:00:00,B1,,,X,,,,2025-05-26 00:00:00,,Y,,,,,,,,,,,M12,蕭嘉欣,,,2025-07-21 00:00:00,,OK,91N125070232,1100,C,,0,AD7102,ADLINK Technology GmbH,4767732,Z040,0026.0070.COM401,false,false,,,,1,,2025-07-28 00:00:00,,,,,,,2025-05-21 00:00:00,,,,1,,,COM,
MO,91N1,Save,,0,0,2025-08-04 00:00:00,2507.91-77805-0030,2025-07-30 00:00:00,91N125070232,91-77805-0030,MiniBase-10R,(G)Rev:B1,ZREL,6,0,2025-07-28 00:00:00,2025-07-30 00:00:00,2025-07-30 00:00:00,59-77805-0040+91,,,,2025-07-29 00:00:00,,,,2025-07-23 00:00:00,Y,,X,,,,false,,false,AY91,P02,COM-陳佳菱,ADLINK Technology GmbH,91-77805-0030,0,2210015155,10,2025-07-16 00:00:00,,,,X,,,,2025-05-26 00:00:00,,,,,,,,,,,,,M12,蕭嘉欣,,,2025-07-25 00:00:00,,,91N125070232,1100,C,,0,AD7102,ADLINK Technology GmbH,4766774,Z040,0026.0070.COM401,false,false,,,,1,,2025-07-28 00:00:00,,,,,,,2025-05-21 00:00:00,,,,0,,,COM,
MO,91N1,Save,,0,0,2025-08-12 00:00:00,2507.91-95186-2010,2025-08-05 00:00:00,91N125070301,91-95186-2010,CMx-BTx-TM-20,(G).,ZREL,37,0,2025-08-05 00:00:00,2025-08-05 00:00:00,2025-08-07 00:00:00,,,,,2025-08-04 00:00:00,,,,2025-07-23 00:00:00,,,,,,,false,,false,AY91,P06,NCP-羅云禎,8100,91-95186-2010,0,,0,,,,,X,,,,2025-06-09 00:00:00,,,,,,,,,,,,,M06,何淑貞,,,,,,91N125070301,1100,,,0,,,4786008,Z041,0030.0037.PC1041,false,false,,,,1,,2025-08-05 00:00:00,,,,,,,,,,,0,,,DRC,
MO,91N1,Save,,0,0,2025-08-20 00:00:00,2507.91-95304-0010,2025-08-13 00:00:00,91N125070358,91-95304-0010,HTS-cTL-B,(G)Rev:,ZREL,18,0,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-14 00:00:00,2025/07/17,,,,2025-08-12 00:00:00,,,,,,,,,,,true,,false,AY91,P02,COM-陳佳菱,上海凌华智能科技有限公司,91-95304-0010,0,2210015534,10,2025-07-17 00:00:00,,,,X,,,,2025-06-18 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91N125070358,1100,C,,0,AD2300,上海凌华智能科技有限公司,4801817,Z040,0026.0070.COMA01,false,false,,,,1,,2025-08-13 00:00:00,,,,,,,2025-06-18 00:00:00,Y,BU,,0,,,COM,
MO,91N1,Save,,0,0,2025-08-07 00:00:00,2507.91-95333-0010,2025-08-05 00:00:00,91N125070399,91-95333-0010,EWK-M2-AX210,(G)INTEL AX210 WIFI w/ mPCIe converter,ZREL,2,0,2025-07-31 00:00:00,2025-08-06 00:00:00,2025-08-11 00:00:00,"7/7*PD-N*KEEP,收單:2025/06/27,",,,,2025-08-04 00:00:00,,,,2025-07-23 00:00:00,,,,,,,false,H,false,AY91,P11,ECP-陳彥呈,ADLINK TECHNOLOGY JAPAN CORPORATION,91-95333-0010,0,2210015650,10,,,,,X,,,,2025-06-30 00:00:00,,,,,,,,,,,,,M02,黃佳雯,,,,,7/1:on-going,91N125070399,1100,C,,0,AD4100,ADLINK TECHNOLOGY JAPAN CORPORATION,4813605,Z041,0032.0076.ECP101,false,false,,,,1,,2025-07-31 00:00:00,,,,,,,2025-06-27 00:00:00,,,,0,,,ECP,
MO,91N1,Save,,0,0,2025-08-04 00:00:00,2507.91-95380-5010,2025-08-06 00:00:00,91N125070459,91-95380-5010,THSF-cALN-B,(G),ZREL,1,0,2025-07-28 00:00:00,2025-08-06 00:00:00,2025-08-25 00:00:00,2025/08/26,,,,2025-07-14 00:00:00,,,,2025-07-23 00:00:00,,,,,,,false,,false,AY91,P02,COM-陳佳菱,ADLINK Technology GmbH,91-95380-5010,0,2210015798,40,2025-08-26 00:00:00,,,,X,,,,2025-07-14 00:00:00,,,,,,,,,,,,,M05,蔡蕙心,,,,,,91N125070459,1100,C,,0,AD7103,ADLINK Technology GmbH,4830899,Z040,0026.0070.COMA01,false,false,,,,1,,2025-07-28 00:00:00,,,,,,,2025-07-10 00:00:00,,,,0,,,COM,
MO,91E1,Save,,0,0,2025-08-15 00:00:00,2507.91-95381-100E,2025-08-12 00:00:00,91E125070191,91-95381-100E,WiFi Intel AX210 Kit for MXE-230,"(EA) WiFi Intel AX210, RF cable, ATN, Thermal",ZREL,7,0,2025-08-08 00:00:00,2025-08-12 00:00:00,2025-08-15 00:00:00,"收單:20250602,May#8831",,,,2025-08-11 00:00:00,,,,,,,,,,,false,,false,AY91,P18,ECP,ADLINK Technology Korea Ltd.,91-95381-100E,0,2210015295,20,2025-07-02 00:00:00,,,,X,,,,2025-06-02 00:00:00,,,,,,,,,,,,,M02,黃佳雯,,,,,6/3:on-going,91E125070191,1100,C,,0,AD5100,ADLINK Technology Korea Ltd.,4780209,Z040,0032.0076.ECP102,true,true,2025-07-28 00:00:00,29-E0210-2000,20250605拔工單,1,,2025-08-08 00:00:00,,,,,,,2025-06-02 00:00:00,,,,0,,,ECP,
MO,91N1,Save,,0,0,2025-08-04 00:00:00,2507.92-24305-0110,2025-07-24 00:00:00,91N125070396,92-24305-0110,C809M(R804),(G)C809M (R804cable),ZREL,97,0,2025-07-28 00:00:00,2025-07-24 00:00:00,2025-07-28 00:00:00,,,,,2025-07-23 00:00:00,,,,2025-07-17 00:00:00,Y,,X,,,,false,H,false,AY91,P03,IST-王啟典,上海凌华智能科技有限公司,92-24305-0110,0,2210015479,10,2025-07-24 00:00:00,,,,X,,,,2025-06-30 00:00:00,,,,,,,,,,,,,M09,李宛蓉,,,2025-07-21 00:00:00,,"7/1: OK,【開工日與料齊日7天內】",91N125070396,1100,C,,0,AD2300,上海凌华智能科技有限公司,4816787,Z040,0012.0029.ISTS45,false,false,,,,1,,2025-07-28 00:00:00,,,,,,,2025-06-16 00:00:00,,,,0,,,IST,
